x,y,label
1.01476,1.30943,0
-0.547752,-1.03346,0
-1.27851,0.715064,0
0.885475,-0.271881,1
-0.312224,1.36271,0
1.25004,-0.800202,0
0.842423,0.368101,1
-1.03733,-0.429687,0
-0.967581,-0.614532,0
0.345904,-0.374204,1
-0.317821,0.118942,0
-1.23833,0.716392,0
-0.294871,-0.0588087,0
1.4229,-0.466899,0
0.444657,-0.322487,1
1.18285,1.04027,0
-0.775127,0.575237,1
-1.30448,1.38956,0
-0.45303,0.995528,0
-0.544706,0.398312,1
1.45077,1.13025,0
-1.0189,0.142465,0
-0.454405,-0.196983,0
-0.494451,-0.492122,1
0.12766,-0.924108,1
0.112186,-0.663104,1
-0.633051,0.716244,1
-1.41122,-0.357163,0
-0.277397,-0.0446696,0
0.507033,-0.39094,1
-0.860589,1.15462,0
1.44312,-1.43996,0
0.139401,-0.474893,0
-0.669031,-0.492881,1
0.416633,-0.927852,0
1.23858,-0.101656,0
-0.52327,0.796594,1
-1.45096,-0.204441,0
-0.434089,-0.48537,1
-0.488786,-1.40619,0
-1.04365,-1.07434,0
1.46583,-1.4335,0
-0.998779,1.42252,0
0.38477,-0.147999,0
-1.26372,0.508983,0
-1.08659,0.513558,0
1.43753,0.095918,0
-0.857746,0.375851,1
0.0387891,0.0994208,0
-0.0656791,0.521222,1
0.215836,1.46099,0
0.97759,-0.705905,0
0.67727,-0.857099,0
0.847039,-1.05733,0
-0.0793385,0.871819,1
-0.659662,1.01136,0
0.432452,-0.307433,1
-0.22975,1.27797,0
-0.846627,0.580088,0
0.621883,1.26735,0
0.639493,0.253402,1
1.20757,0.987396,0
0.650329,-1.40226,0
-0.379439,0.395669,1
0.0667516,-0.542045,1
-1.06673,0.15899,0
-0.642247,-0.800999,0
-0.303125,0.856474,1
-0.0364395,-0.850523,1
-1.14929,-0.00303823,0
0.883099,0.458454,1
-0.803553,-0.18988,1
1.06569,-0.967032,0
0.0962417,-0.431305,0
-1.12746,-1.35029,0
0.167614,-1.43775,0
-1.18966,-0.457307,0
-1.36944,-0.298664,0
-1.1089,-0.450381,0
0.873479,0.379093,1
-0.163797,-1.2245,0
0.357449,-1.00887,0
-1.27024,0.491988,0
1.23618,-0.11822,0
-1.37701,1.14089,0
-1.29908,1.10254,0
-0.324542,-0.403816,1
0.128392,1.37125,0
1.19622,-0.0890097,0
0.58747,0.241288,1
0.580385,0.987982,0
-1.39652,-0.52272,0
1.37799,1.34801,0
-1.46634,-0.89568,0
1.48131,-0.0215248,0
0.218598,-1.00074,0
1.18301,-0.806207,0
-0.931057,-0.815633,0
1.25887,0.60854,0
0.805789,-0.368891,1
1.22753,0.868224,0
0.751792,1.41282,0
-0.40141,0.332921,1
1.22979,0.872667,0
0.190137,-1.27136,0
0.45817,0.0796667,0
-0.947459,1.14676,0
-0.470254,-0.33756,1
0.517205,-0.0336038,1
-1.23216,-0.337675,0
-1.2166,-0.927749,0
-1.47848,-0.956061,0
-0.508658,0.114655,1
1.25783,0.120981,0
0.616811,-0.426969,1
0.754892,0.361406,1
-0.120618,-0.918694,1
-0.589377,0.362838,1
-0.221831,1.16816,0
-0.795479,-1.28078,0
0.268046,1.15815,0
-0.405783,0.443134,1
-0.805762,0.175416,1
0.860376,1.10109,0
-1.18464,-0.430876,0
0.418933,-1.39583,0
0.571846,0.0841017,1
-0.634301,0.943963,0
-0.629848,1.47425,0
0.949111,0.623942,0
-1.31596,1.21293,0
0.870166,-0.812925,0
-0.323255,-0.694105,1
1.45325,1.06259,0
1.29068,0.866323,0
-0.130955,-0.883697,1
-0.87576,-1.04495,0
0.139949,1.2599,0
1.47539,-0.638101,0
0.591944,0.291294,1
-0.0331917,0.497306,0
-0.385911,1.33345,0
0.616347,0.762603,1
-0.772734,-0.994254,0
-0.316978,0.800017,1
1.31639,-0.218011,0
0.82247,-0.0887772,1
-0.614315,0.717795,1
0.894606,-0.891478,0
-0.584491,-0.0156695,1
-0.940435,1.2865,0
0.274002,-1.13639,0
-0.94791,1.36307,0
0.714506,0.703215,0
-1.2825,1.1859,0
-0.168794,0.479152,1
1.37907,-1.19996,0
-0.0531706,-1.35116,0
-0.00136373,-0.743222,1
1.2332,-0.304523,0
0.401617,1.08086,0
1.45108,0.0114581,0
-0.132727,-1.27278,0
-1.46178,0.326406,0
-1.30361,-0.358863,0
-1.48918,0.345683,0
-0.223755,-1.11894,0
-0.610897,0.208982,1
0.47014,-0.112992,0
0.911877,-1.16268,0
-1.24636,-1.36727,0
0.107484,0.618695,1
-1.10844,0.416837,0
-0.0691567,1.46203,0
0.652421,0.47242,1
0.211349,1.4921,0
1.44138,0.114345,0
-0.13445,-0.113655,0
-0.214973,0.0941949,0
-0.679247,1.28037,0
-0.0293098,1.02602,0
-0.074089,0.654871,1
-0.489354,0.374421,1
-0.00488566,-0.398657,0
1.14467,-1.16186,0
-0.0392306,-0.916893,1
1.08317,-0.739592,0
0.400291,-1.00331,0
-0.285259,1.19807,0
-1.00181,0.489587,0
-0.886469,-0.252753,1
0.121851,0.231919,0
0.307534,0.420394,1
-0.684694,-0.295898,1
-1.38804,0.806271,0
1.0113,-0.90229,0
-0.895668,-1.37389,0
1.41115,0.92156,0
-0.41789,-0.0542752,0
-0.624099,0.291732,1
0.651925,-0.157895,1
1.12078,0.0510776,0
-1.06724,0.366874,0
-0.113307,1.30702,0
-0.324318,-0.291403,0
0.45232,0.0809586,0
-0.37665,1.46932,0
-0.593443,-0.667414,1
1.09328,-1.48988,0
-0.896241,0.27134,1
-1.01265,1.45741,0
-0.107413,0.292092,0
-1.01888,-0.631866,0
0.343874,0.14866,0
0.853092,-0.6923,0
0.460626,-0.627073,1
0.260258,0.315093,0
-1.13448,0.145899,0
-1.46419,0.00363226,0
0.592566,-1.2815,0
1.31613,-0.123733,0
1.31525,-1.1778,0
1.34971,-1.17241,0
-0.115513,1.31398,0
-0.801875,-1.39565,0
0.879332,0.287651,1
0.0417636,-1.39697,0
0.459694,-0.98513,0
1.29359,0.557181,0
0.621102,-0.802259,0
1.14226,0.113198,0
1.07125,-0.687158,0
0.766385,0.223701,1
-1.35474,-0.283973,0
-0.948269,-0.422479,0
-0.349945,-0.0752149,0
0.300871,0.212933,0
-1.38303,0.752068,0
1.34755,-0.453956,0
-0.960759,0.120005,1
0.614739,0.536715,1
0.336329,-1.0613,0
1.01047,-0.223135,0
-0.835594,-1.2412,0
-0.249843,0.353919,0
0.496133,1.38821,0
-1.04056,1.45732,0
0.464028,-0.137313,0
1.16458,0.583439,0
-0.453848,1.15226,0
0.499846,0.596512,1
1.18917,-0.154751,0
0.470712,0.734067,1
-0.13818,-1.24964,0
0.814319,-1.35655,0
0.653743,1.23263,0
-0.459093,-1.19381,0
-0.801408,0.186845,1
1.32798,0.0368482,0
-1.16179,0.38335,0
0.698535,-0.320149,1
0.664542,-0.525532,1
0.86727,-0.476784,1
-0.731679,1.13754,0
0.14542,-0.644531,1
1.30526,0.572554,0
-0.837899,0.343927,1
1.11108,0.588459,0
-0.765723,0.446545,1
0.357478,0.962531,0
-0.965602,0.598904,0
-1.41789,0.588526,0
1.38131,-0.976835,0
-0.566101,0.248615,1
0.697185,-0.466886,1
0.492777,1.19784,0
0.679676,0.633068,1
-0.354088,1.23429,0
-0.668031,-0.884159,0
-0.407328,0.450469,1
1.08503,-1.10376,0
0.941407,0.93847,0
0.260758,0.781944,1
-0.954358,-0.991242,0
1.0884,-0.00555468,0
-0.762188,0.566191,1
1.17563,0.396968,0
-0.457965,-0.0502867,0
0.756808,-1.2975,0
-0.848506,-0.11225,1
0.312723,-0.482503,1
-0.604827,-1.37585,0
-1.40219,-0.663915,0
0.0915183,0.169114,0
-0.0179175,-0.270358,0
-0.743125,-0.297917,1
-1.08372,-1.15422,0
-0.60017,1.48605,0
-0.520509,1.30937,0
-0.323214,-0.18297,0
0.891189,-1.21909,0
-0.95306,1.42152,0
0.017752,-1.36707,0
-1.35786,1.22172,0
1.1201,-0.124803,0
-1.01033,0.990854,0
-0.5262,-0.242825,1
0.547429,-0.439805,1
0.38601,1.15585,0
0.89212,-0.355167,1
-0.63619,-0.643469,1
-0.454227,-0.019449,0
-0.250208,-1.10099,0
-1.00963,-0.471211,0
0.186192,0.277992,0
-0.0413788,0.716328,1
0.711746,-0.217118,1
-1.12668,0.0905243,0
-0.355593,-1.08623,0
1.44545,-0.390734,0
0.377394,-0.0296134,0
-1.07152,-1.33337,0
0.377308,-0.758934,1
-0.769038,1.37093,0
-0.11468,-1.41172,0
-0.480472,0.253475,1
-0.514298,-1.41944,0
-0.167066,-1.18228,0
0.35748,0.358761,1
-1.38672,-0.628001,0
-0.258941,0.150792,0
-0.61181,-0.63676,1
1.44905,-1.37441,0
1.46714,-1.35674,0
-0.634976,-0.0189275,1
-1.0701,-1.09546,0
-0.731062,1.42052,0
-0.359649,0.197985,0
0.612874,0.726666,1
0.564123,-0.489215,1
-1.16482,-0.654851,0
-0.869114,-1.09117,0
-1.42651,1.30718,0
1.2631,-1.34875,0
-0.980746,-1.0815,0
-0.656331,-0.887793,0
1.33756,-1.24749,0
-0.864988,-1.25783,0
1.44116,1.25524,0
0.649895,-0.222081,1
-0.929466,-0.835531,0
-0.17088,0.804668,1
-0.705812,-0.567624,1
0.299833,-0.786812,1
0.252656,-0.338607,0
-1.3969,-0.291896,0
1.25858,-0.620664,0
-0.531503,-1.30218,0
0.345142,1.04773,0
-0.441231,-0.779263,1
1.36984,0.735218,0
0.201491,-0.583407,1
-0.837606,0.647232,0
0.0653665,0.0617994,0
-1.27887,0.0365834,0
0.968232,1.3404,0
-1.17995,0.393496,0
0.205042,1.17094,0
0.753732,1.39579,0
1.3801,-0.822945,0
0.676053,0.0915693,1
-0.856194,-0.915393,0
-1.25675,0.886636,0
-0.526486,1.07091,0
0.324946,0.5209,1
-0.624979,-0.128117,1
-0.263047,-0.792934,1
0.997536,0.366254,0
-1.3877,0.959751,0
-1.18189,-0.288911,0
0.213771,-1.47705,0
0.458724,0.479109,1
0.457579,-1.0096,0
-0.732803,-0.757873,0
1.3802,-1.29742,0
-0.213715,1.11376,0
0.808398,0.967326,0
1.41688,-0.338215,0
-0.571034,-1.40802,0
-1.04994,0.186044,0
-1.02702,0.708915,0
-1.3883,-0.721536,0
0.586359,-0.733492,1
0.686281,1.48759,0
0.891252,-0.474494,0
1.20178,-1.34646,0
0.67502,-1.43003,0
-0.976334,1.46276,0
-0.417345,0.961498,0
-0.37174,1.02009,0
1.39632,-0.193391,0
0.178048,0.385918,0
1.3045,-0.729768,0
0.333748,-0.525839,1
-0.8492,-1.24524,0
0.362133,1.14626,0
-0.445821,0.158006,0
0.426401,-0.256049,0
1.21004,-0.411735,0
-1.12497,-1.06794,0
1.17257,1.46402,0
-0.633186,-1.06919,0
-0.0533632,0.628584,1
0.337209,1.35332,0
0.953334,1.10692,0
0.125001,-0.518174,1
0.605208,-0.182841,1
-0.636737,-1.04319,0
0.0836226,0.282761,0
0.206357,-1.15035,0
0.209962,-0.994758,0
0.491143,-0.211848,1
1.04637,0.834797,0
0.673146,0.602211,1
0.181464,-1.31666,0
0.466469,-0.0992335,0
-0.0913359,-0.362933,0
1.28721,-0.751646,0
-0.550217,1.38912,0
0.930461,-1.45774,0
1.21832,-0.820058,0
0.617798,0.159219,1
0.110436,0.653764,1
-0.878456,-1.02292,0
0.455738,-0.628262,1
1.42185,-0.145464,0
-1.16521,0.557445,0
-0.581522,-1.05424,0
-0.23153,1.39267,0
-0.265708,-0.457999,1
-0.166473,-1.46365,0
-1.1007,1.04902,0
1.4341,-1.02618,0
0.106553,1.399,0
-1.03026,-0.941071,0
1.28045,0.617063,0
-1.0441,-0.319522,0
-1.33119,-0.201985,0
0.833704,0.161916,1
0.442326,-0.51954,1
-1.01581,-1.46065,0
0.963937,0.409964,0
-0.812036,-0.244698,1
0.90433,0.116101,1
-0.59952,-0.698446,1
-0.847158,0.97119,0
0.245581,0.627471,1
1.08036,1.46059,0
-0.751549,-0.957293,0
-0.114005,-1.39479,0
0.875154,1.15128,0
0.558119,-0.696015,1
-1.13053,-0.353567,0
1.00001,-0.456517,0
-1.39724,-0.677159,0
1.46984,0.530006,0
1.20256,0.824596,0
0.119117,-1.05393,0
-0.454067,0.251221,1
1.1119,-0.693975,0
-1.13632,0.176497,0
-0.970496,0.331085,0
-0.709436,-0.807111,0
-0.302458,0.279575,0
0.135953,-0.765797,1
1.17335,-1.17035,0
-1.3816,0.308119,0
-1.12978,0.0146724,0
1.35532,0.595741,0
0.35237,0.224416,0
-0.961382,-0.202057,1
-0.472429,1.35922,0
-0.773039,-0.0854509,1
1.31424,0.867542,0
1.39355,0.324991,0
-0.498639,0.979949,0
-0.625631,-1.00568,0
0.618866,0.416867,1
1.13685,1.38577,0
1.07159,-1.31993,0
0.49354,0.854197,1
1.44579,-0.376016,0
-0.990355,1.0588,0
-0.5476,0.294606,1
-0.330316,-0.293021,0
0.697393,-0.415575,1
0.579225,-1.45701,0
-0.526058,-0.542868,1
0.746506,-0.556329,1
0.399981,0.565573,1
0.475277,0.309881,1
-0.259149,-0.380085,0
0.193752,-1.30889,0
1.12746,0.975945,0
-0.460846,0.200457,1
1.29668,-0.68509,0
0.727366,-1.2518,0
0.0701164,1.15191,0
0.155128,0.348758,0
1.22292,0.646082,0
0.587609,0.259152,1
0.398966,0.911116,1
1.4377,0.885976,0
0.622611,-1.09337,0
0.951241,0.707983,0
0.811297,-0.806711,0
1.21033,-1.20816,0
-0.739164,0.48907,1
0.521143,-0.560026,1
0.604559,-0.336208,1
-1.49947,-1.01218,0
1.14785,-0.831918,0
-1.16127,0.546602,0
-0.177881,0.889773,1
1.08433,1.03797,0
-0.560972,0.0166378,1
0.450425,-0.534051,1
-1.3767,-0.0130068,0
-1.46154,1.35194,0
0.890051,-0.923971,0
-0.637285,1.44852,0
-0.379354,0.851167,1
-0.159554,1.09229,0
0.611261,-1.43127,0
-0.61683,0.173977,1
1.27852,-1.19391,0
0.303488,-0.59347,1
1.16798,0.795509,0
-0.390892,-0.99869,0
-1.46551,0.363403,0
-0.281629,-0.555731,1
1.45651,-0.101574,0
0.749518,-0.967763,0
-1.45963,-0.247312,0
0.496994,0.0197961,0
1.1714,-0.198062,0
-0.566992,1.24815,0
-0.279593,-0.691056,1
-1.20702,0.879929,0
0.975274,-1.40011,0
-0.424063,0.749629,1
1.33915,-0.366545,0
1.11616,-0.318839,0
-0.961516,-1.48966,0
-0.509457,-0.364575,1
1.33535,-0.881789,0
-0.353308,-1.42454,0
0.790619,1.24542,0
-0.786538,-0.213015,1
-1.13366,-0.129494,0
-1.09997,0.0700455,0
0.703866,0.160028,1
-0.764341,-0.438612,1
0.415718,0.269266,0
-1.08968,1.03485,0
-0.0744333,-1.01289,0
-1.13152,1.39666,0
-0.655395,1.22578,0
-0.268244,-0.342236,0
0.602787,-1.47035,0
-0.485731,-0.592063,1
1.10429,0.0873706,0
-0.40629,-0.701762,1
0.271529,-1.04498,0
-0.761386,-0.619164,1
0.323727,-0.380235,0
0.0173499,0.451315,0
1.36881,0.794512,0
-0.28423,0.744826,1
1.34908,-0.00185835,0
-0.268509,-1.26594,0
1.17711,-0.760697,0
-1.30813,0.11161,0
1.0377,-0.280095,0
0.849202,1.00919,0
-0.136789,0.272865,0
0.101737,1.31759,0
0.676517,1.27603,0
-0.83997,-0.569289,0
-1.28726,-0.000276127,0
1.12177,-0.51946,0
-1.11515,-1.29466,0
-0.157499,-1.00793,0
-0.461688,0.959939,0
-0.347858,0.329613,0
0.00648017,0.6556,1
-1.03151,1.26132,0
0.430898,-0.687139,1
-1.13024,-1.05082,0
0.847989,0.26433,1
-0.357725,-0.501297,1
1.06727,1.12429,0
0.243786,0.0736322,0
0.949344,0.748006,0
-0.299024,-1.25178,0
0.8055,-0.993897,0
-1.45087,1.02991,0
0.234762,1.175,0
-0.0462358,1.27944,0
-0.438085,0.673566,1
-0.59704,-1.49651,0
-0.360766,0.713297,1
-1.04993,0.0144061,0
-0.863036,-1.27613,0
0.352356,1.3559,0
-0.567887,0.241937,1
1.36081,0.45145,0
0.51934,-0.963214,0
-0.022171,-0.398752,0
-0.0871294,0.90248,1
-0.117903,-1.31145,0
1.21662,0.134448,0
1.27348,0.217064,0
-1.29109,0.158608,0
0.227217,-0.85698,1
-0.0869127,-0.121675,0
0.368628,-0.721158,1
0.245245,-0.777144,1
-0.160664,-1.13188,0
-1.3881,-0.538238,0
-0.676285,-0.279192,1
1.38595,0.0666879,0
0.15953,1.3248,0
1.26344,1.15234,0
-1.20602,0.402892,0
0.924297,1.00672,0
0.233721,-1.44751,0
1.42114,-0.0834099,0
-0.319212,-0.315154,0
-0.227547,-0.773458,1
-0.517999,1.45607,0
-0.395496,0.080175,0
1.04488,0.0822834,0
-0.52664,0.0712529,1
-1.15774,-1.10998,0
0.582323,1.25238,0
0.677034,-1.27616,0
-0.291313,-1.49234,0
0.0336202,-0.920387,1
1.10444,-1.18699,0
-1.4957,-0.146562,0
-1.0337,0.713959,0
1.2598,-1.37419,0
-0.313254,1.49044,0
0.698016,1.35956,0
-1.00775,-0.835894,0
-1.03557,-0.592893,0
0.673152,-1.00516,0
0.0727021,-0.69237,1
0.987587,-1.48022,0
-0.830655,0.315722,1
-1.20987,-0.101063,0
-0.191378,1.05757,0
0.376192,0.419106,1
1.35542,1.44708,0
0.460184,0.0660044,0
0.32376,-0.352669,0
1.46237,0.615064,0
-0.62698,-1.3267,0
-1.36583,-0.885261,0
-0.801261,-0.254864,1
-0.855462,0.392731,1
-0.866236,-0.93637,0
-0.086289,1.16601,0
-0.0950835,-0.258454,0
0.234285,-0.728359,1
-0.43969,-0.858494,1
0.21543,0.592163,1
0.521096,-0.735547,1
0.838945,-0.732139,0
-1.04907,-0.450574,0
0.293232,-1.07399,0
0.444261,1.0892,0
-0.620578,-0.14938,1
-0.815069,-0.416215,1
-1.43409,1.36131,0
-0.252329,0.86661,1
-1.07207,0.937065,0
1.08044,0.646431,0
1.20962,-0.998409,0
-0.0705545,0.360329,0
0.288579,1.08312,0
-0.852926,-0.973068,0
-0.739864,1.17465,0
1.32308,0.20889,0
0.00411579,0.316157,0
0.348923,-0.989086,0
0.559233,-0.142947,1
0.0521459,-1.40905,0
0.79367,1.00628,0
0.358265,0.746171,1
0.068118,0.35506,0
-0.316285,0.875623,1
-0.0951872,0.540639,1
0.364288,0.606944,1
0.855648,0.0381404,1
0.939198,-0.00822829,1
1.3699,0.758015,0
-0.986575,0.988753,0
0.154763,1.45338,0
0.656457,-1.24683,0
-0.315119,0.0518262,0
1.01704,0.688037,0
-0.39192,0.460298,1
0.230733,-1.12184,0
-0.795424,-0.476633,1
-0.91355,-1.0496,0
-1.32541,1.11931,0
-0.63317,-0.629038,1
-0.881316,-0.0738079,1
0.0427259,-0.875156,1
0.325711,0.669,1
-0.37848,0.256355,0
0.00690572,-0.913355,1
0.690033,0.904359,0
0.446379,-0.528312,1
1.28038,-0.133925,0
-0.702365,-0.275296,1
0.576225,1.0378,0
-0.430274,-0.802127,1
0.379479,1.26365,0
-0.95012,0.909058,0
-0.0701784,0.898538,1
0.0166234,-0.368017,0
0.590223,1.20188,0
-0.539245,-0.117756,1
-0.811798,-0.949772,0
0.83367,-0.898008,0
0.879955,-0.212349,1
1.48515,-0.907976,0
-1.22107,-1.2737,0
1.00625,-0.186671,0
-1.49063,1.12431,0
1.13076,0.91925,0
-0.755045,-0.381742,1
0.734779,-0.0319406,1
-1.03852,-0.771605,0
1.41777,-1.04696,0
0.678242,-0.0659451,1
0.745805,0.48334,1
-0.182498,-0.438268,0
0.763078,-0.530576,1
0.863314,0.539529,0
0.233008,-0.393597,0
-0.884756,0.631259,0
-1.22595,1.41163,0
1.43624,-1.10933,0
-1.18819,-0.26185,0
1.39105,-0.299067,0
-0.408594,0.610755,1
-0.963806,-0.41003,0
-0.626078,0.304604,1
-1.01174,0.146104,0
1.07264,0.0425116,0
0.55049,-1.27426,0
-0.152983,-1.21532,0
0.298385,-0.656837,1
-0.638202,-1.2697,0
-0.569286,0.0200315,1
0.25398,-1.3,0
0.454378,-0.0333727,0
0.110724,0.99839,0
-0.473321,-0.977847,0
0.155431,1.33507,0
0.0536089,0.995737,1
0.771096,0.0549924,1
0.442664,-0.279959,1
0.0918861,0.0218573,0
0.627331,-0.270056,1
-1.2007,0.866129,0
0.554559,1.35037,0
-0.213851,-1.26538,0
-1.13514,0.819959,0
-1.29673,1.22348,0
-0.65505,1.19664,0
0.820521,1.1136,0
-0.857881,0.28708,1
-1.21923,-0.893158,0
-0.570293,0.722438,1
-1.42586,1.20935,0
-1.28759,-0.370529,0
-1.25673,0.806904,0
-1.07606,1.15427,0
0.090666,1.34542,0
-0.628917,-0.137052,1
0.582741,0.99574,0
-0.235929,1.1773,0
-1.14604,0.626054,0
-0.455403,-1.19599,0
-0.340006,1.14065,0
1.4416,-0.3216,0
1.15925,0.0289632,0
0.651045,-1.36389,0
0.171936,-1.28951,0
-0.694146,0.200443,1
0.921491,0.182681,1
1.30857,0.930998,0
-1.03128,-0.333125,0
0.505456,1.31522,0
1.46315,0.789559,0
0.221308,0.769829,1
-0.680291,-0.649191,1
0.463048,1.11551,0
1.40943,-0.475996,0
0.889661,1.05459,0
0.36952,-0.457224,1
0.357266,0.253347,0
0.319577,0.357781,0
1.04117,-0.989755,0
-0.398118,0.258005,0
-0.650017,1.43446,0
-0.710549,-0.0911134,1
1.1321,-1.25981,0
0.962064,0.213025,1
-1.40459,1.20874,0
-1.38241,0.0456534,0
-1.35291,-1.2864,0
1.16161,0.797477,0
-0.909176,0.361404,1
0.884039,1.16877,0
-0.0950792,1.1925,0
0.0235502,0.564684,1
1.43709,-0.792145,0
-0.994436,-0.473944,0
-1.0068,-0.647512,0
0.728956,-0.0674279,1
-0.374876,-0.393828,1
-0.91641,-0.157766,1
0.373907,-1.08254,0
1.41844,-0.170156,0
1.34388,-1.09602,0
0.801648,0.352914,1
0.960192,0.302034,0
1.38851,0.380795,0
0.853812,1.13275,0
0.64375,0.07271,1
-0.681549,1.06348,0
-0.0582652,0.362125,0
-1.26232,-0.00794604,0
0.594473,0.252216,1
-0.154335,-0.829718,1
-0.570989,0.601873,1
-0.827428,0.36518,1
0.269213,1.41125,0
-1.31765,-1.17563,0
0.0182504,0.0813295,0
-1.38022,0.977566,0
-0.0158295,-0.460069,0
-0.543439,1.08422,0
-0.909801,-1.01875,0
-0.860464,0.375068,1
0.932793,-0.507064,0
-0.979614,-0.872418,0
0.357551,-0.761894,1
1.13184,-1.18833,0
-1.40289,-1.23487,0
1.03693,0.453689,0
1.37323,-0.49111,0
-0.861966,0.185926,1
0.113485,0.273072,0
-0.457398,-1.48231,0
-1.39491,0.491479,0
0.0697741,0.963034,1
-0.59877,0.946417,0
-0.223526,-1.2099,0
1.43373,0.0358078,0
0.388436,0.512392,1
-0.412763,0.742585,1
1.1108,-0.338439,0
0.471003,0.771371,1
-0.929622,-0.502212,0
-1.17361,0.306625,0
0.902813,0.332516,1
-0.960649,0.139105,1
1.0048,-0.591826,0
0.997955,0.85387,0
-1.43478,-0.781636,0
0.128827,0.652852,1
1.14159,0.423127,0
-0.358967,-0.946118,0
0.780108,-0.879655,0
0.586292,-0.956365,0
-1.22684,-0.746699,0
-0.645211,0.441627,1
-1.01735,1.29092,0
0.163085,-0.0272048,0
-0.195916,0.199804,0
-1.43266,1.47026,0
0.172573,-1.39441,0
0.269933,-0.188764,0
-1.42789,1.27329,0
-1.4683,0.233615,0
1.38537,-0.787187,0
-0.737463,-1.49873,0
-1.30095,-1.36533,0
0.967969,1.01021,0
0.6801,-0.441765,1
0.963763,0.119324,1
-0.587069,-0.18817,1
-1.3027,1.33473,0
0.357349,0.693702,1
0.52975,0.50325,1
-1.44822,0.0761138,0
0.965131,-1.36644,0
1.3685,-0.227521,0
-0.630314,0.0954641,1
0.903643,-0.0757348,1
0.435317,-0.000256831,0
0.393817,-1.08591,0
-1.38401,-1.0893,0
-0.642486,-0.739932,1
0.345526,-0.132332,0
-1.38356,-1.3954,0
-1.22824,-0.440757,0
-1.48145,-0.0180382,0
-0.417991,0.166324,0
0.662476,-0.747082,1
-1.02875,-0.665839,0
-1.49471,-1.13996,0
0.752491,-0.831579,0
1.4829,-0.996505,0
0.866315,0.615133,0
-0.533604,-0.507783,1
0.190655,1.05712,0
-0.341439,-1.31646,0
-0.376742,-0.878062,1
1.31762,0.591823,0
-1.3475,-0.621034,0
-1.34935,0.99005,0
1.21889,-1.16316,0
-0.17913,1.29565,0
-1.06436,-0.624289,0
-0.587176,-1.40983,0
-1.39118,1.35838,0
0.213278,-0.580055,1
-0.363976,0.644529,1
-0.400448,-0.816719,1
-1.19449,0.686799,0
-0.958305,-1.29106,0
-0.219137,-1.38129,0
1.39499,0.381879,0
-1.04191,-0.982638,0
0.209485,-0.430303,0
0.8228,0.137419,1
-0.199998,1.38894,0
-0.327813,-0.298167,0
0.497317,0.928436,0
0.378645,0.595831,1
-0.381205,-0.0615095,0
-0.908895,0.540739,0
-0.835644,-1.49623,0
1.30129,-0.581954,0
-0.910104,-0.69556,0
-0.508657,-0.0763607,1
-1.29194,-1.34198,0
-0.621268,-0.612702,1
-1.14706,-0.285625,0
-0.647914,-1.42183,0
1.15716,1.15806,0
-0.872453,-1.01138,0
0.141878,0.392261,0
1.37263,-0.367955,0
0.354601,1.13454,0
-0.150139,-1.13296,0
-0.367658,-1.0903,0
-1.45008,0.754659,0
-0.784729,-1.49398,0
1.1173,-0.168633,0
-0.78342,-0.71163,0
-0.778386,-0.916332,0
1.02368,-0.989005,0
0.185564,-1.26804,0
1.34856,0.309942,0
1.20946,-0.306367,0
0.932016,1.06096,0
0.608848,-1.22116,0
-1.45176,-0.994321,0
-1.14571,0.675413,0
0.17102,0.0778526,0
-0.741398,-1.03618,0
-0.880356,-0.299169,1
0.72043,-0.73645,0
0.595839,-0.0254645,1
1.15632,-0.801256,0
-0.14743,-1.21001,0
-0.494541,0.0206413,0
0.698221,-0.905769,0
-0.845724,0.394734,1
-0.352627,-0.0537154,0
1.0084,-0.00275011,0
0.457498,0.470325,1
0.910836,0.414418,0
-1.30557,-0.473481,0
1.46795,-0.910469,0
0.260187,1.02882,0
0.259676,-0.383189,0
-1.25931,-0.415005,0
-0.953797,1.38259,0
0.645096,0.748149,1
-0.192092,-1.17011,0
-0.699851,-0.720867,0
-0.0396619,-0.117061,0
-0.199775,-0.0120676,0
1.46107,-0.604939,0
0.345807,-0.781477,1
-0.100181,-0.899852,1
0.174577,-0.704965,1
-1.38963,0.945813,0
-1.11523,-0.395884,0
-0.0684672,-0.20256,0
0.676997,0.29033,1
-0.613886,-1.34489,0
0.802785,-0.442419,1
1.16917,-0.31483,0
0.652976,1.31869,0
0.453457,-0.259533,1
0.202198,0.130336,0
0.25446,-1.05954,0
0.59553,-1.06487,0
-1.45615,0.37434,0
-1.14926,0.811235,0
1.0979,1.33421,0
0.493431,-0.0539553,0
-0.443157,-0.0272247,0
-0.928943,-0.454732,0
0.653792,-0.847731,0
-0.707799,0.747985,0
-0.966492,-0.762337,0
-1.44736,0.660155,0
0.353711,0.583156,1
-0.857017,0.562129,0
0.28913,-0.401631,0
-0.186523,0.203761,0
-0.0201235,0.425484,0
-0.957061,0.12213,1
-0.149162,-0.116939,0
-0.0918538,1.14442,0
0.955882,0.38871,0
0.649461,-1.37159,0
0.731975,-0.041506,1
-0.546757,-1.08067,0
-1.27437,-1.36534,0
-1.01461,-1.40957,0
0.697927,-0.754158,0
-0.393779,0.968149,0
-1.15603,1.00678,0
0.418621,-0.473911,1
-1.14658,-1.22552,0
-0.493457,-1.07897,0
-0.696869,-1.34113,0
0.285025,-1.06417,0
0.770197,-0.845475,0
0.89393,-0.930354,0
0.6641,-0.500776,1
